id,price_date,price_off_peak_var,price_peak_var,price_mid_peak_var,price_off_peak_fix,price_peak_fix,price_mid_peak_fix
36b6352b4656216bfdb96f01e9a94b4e,2015-02-01,0.1230859999999999,0.100505,0.068646,40.56596939999999,24.33958068,16.22638872
36b6352b4656216bfdb96f01e9a94b4e,2015-03-01,0.1230859999999999,0.100505,0.068646,40.56596939999999,24.33958068,16.22638872
36b6352b4656216bfdb96f01e9a94b4e,2015-04-01,0.1230859999999999,0.100505,0.068646,40.56596939999999,24.33958068,16.22638872
36b6352b4656216bfdb96f01e9a94b4e,2015-05-01,0.1230859999999999,0.100505,0.068646,40.56596939999999,24.33958068,16.22638872
36b6352b4656216bfdb96f01e9a94b4e,2015-06-01,0.1230859999999999,0.100505,0.068646,40.565973,24.33957804,16.22638296
36b6352b4656216bfdb96f01e9a94b4e,2015-07-01,0.1230859999999999,0.100505,0.068646,40.565973,24.33957804,16.22638296
36b6352b4656216bfdb96f01e9a94b4e,2015-08-01,0.113068,0.095385,0.069409,40.728885,24.43733004,16.29155496
36b6352b4656216bfdb96f01e9a94b4e,2015-09-01,0.113068,0.095385,0.069409,40.728885,24.43733004,16.29155496
36b6352b4656216bfdb96f01e9a94b4e,2015-10-01,0.113068,0.095385,0.069409,40.728885,24.43733004,16.29155496
36b6352b4656216bfdb96f01e9a94b4e,2015-11-01,0.113068,0.095385,0.069409,40.728885,24.43733004,16.29155496
36b6352b4656216bfdb96f01e9a94b4e,2015-12-01,0.113068,0.095385,0.069409,40.728885,24.43733004,16.29155496
48f3e6e86f7a8656b2c6b6ce2763055e,2015-01-01,0.144431,0.0,0.0,44.26693116,0.0,0.0
48f3e6e86f7a8656b2c6b6ce2763055e,2015-02-01,0.144431,0.0,0.0,44.26693116,0.0,0.0
48f3e6e86f7a8656b2c6b6ce2763055e,2015-03-01,0.144431,0.0,0.0,44.26693116,0.0,0.0
48f3e6e86f7a8656b2c6b6ce2763055e,2015-04-01,0.148405,0.0,0.0,44.44470996,0.0,0.0
48f3e6e86f7a8656b2c6b6ce2763055e,2015-05-01,0.148405,0.0,0.0,44.44470996,0.0,0.0
48f3e6e86f7a8656b2c6b6ce2763055e,2015-06-01,0.148405,0.0,0.0,44.44470996,0.0,0.0
48f3e6e86f7a8656b2c6b6ce2763055e,2015-07-01,0.148405,0.0,0.0,44.44470996,0.0,0.0
48f3e6e86f7a8656b2c6b6ce2763055e,2015-08-01,0.143943,0.0,0.0,44.44470996,0.0,0.0
48f3e6e86f7a8656b2c6b6ce2763055e,2015-09-01,0.143943,0.0,0.0,44.44470996,0.0,0.0
48f3e6e86f7a8656b2c6b6ce2763055e,2015-10-01,0.143943,0.0,0.0,44.44470996,0.0,0.0
48f3e6e86f7a8656b2c6b6ce2763055e,2015-11-01,0.143943,0.0,0.0,44.44470996,0.0,0.0
48f3e6e86f7a8656b2c6b6ce2763055e,2015-12-01,0.143943,0.0,0.0,44.44470996,0.0,0.0
cce88c7d721430d8bd31f71ae686c91e,2015-01-01,0.153159,0.130578,0.09872,41.06396988,24.83758116,16.72438908
cce88c7d721430d8bd31f71ae686c91e,2015-02-01,0.153159,0.130578,0.09872,41.06396988,24.83758116,16.72438908
cce88c7d721430d8bd31f71ae686c91e,2015-03-01,0.153159,0.130578,0.09872,41.06396988,24.83758116,16.72438908
cce88c7d721430d8bd31f71ae686c91e,2015-04-01,0.153159,0.130578,0.09872,41.06396988,24.83758116,16.72438908
cce88c7d721430d8bd31f71ae686c91e,2015-05-01,0.155476,0.132895,0.101037,41.06396988,24.83758116,16.72438908
cce88c7d721430d8bd31f71ae686c91e,2015-06-01,0.1215089999999999,0.101143,0.069578,40.565973,24.33957804,16.22638296
cce88c7d721430d8bd31f71ae686c91e,2015-07-01,0.121988,0.1015399999999999,0.069848,40.728885,24.43733004,16.29155496
cce88c7d721430d8bd31f71ae686c91e,2015-08-01,0.113827,0.097371,0.069794,40.728885,24.43733004,16.29155496
cce88c7d721430d8bd31f71ae686c91e,2015-09-01,0.113827,0.097371,0.069794,40.728885,24.43733004,16.29155496
cce88c7d721430d8bd31f71ae686c91e,2015-10-01,0.113827,0.097371,0.069794,40.728885,24.43733004,16.29155496
cce88c7d721430d8bd31f71ae686c91e,2015-11-01,0.113827,0.097371,0.069794,40.728885,24.43733004,16.29155496
cce88c7d721430d8bd31f71ae686c91e,2015-12-01,0.113827,0.097371,0.069794,40.728885,24.43733004,16.29155496
7363a2ebfbb3148c8ef6d25323e4093a,2015-01-01,0.12771,0.10513,0.07327,40.56596939999999,24.33958068,16.22638872
7363a2ebfbb3148c8ef6d25323e4093a,2015-02-01,0.12771,0.10513,0.07327,40.56596939999999,24.33958068,16.22638872
7363a2ebfbb3148c8ef6d25323e4093a,2015-03-01,0.12771,0.10513,0.07327,40.56596939999999,24.33958068,16.22638872
7363a2ebfbb3148c8ef6d25323e4093a,2015-04-01,0.12771,0.10513,0.07327,40.56596939999999,24.33958068,16.22638872
7363a2ebfbb3148c8ef6d25323e4093a,2015-05-01,0.125388,0.102808,0.070948,40.56596939999999,24.33958068,16.22638872
7363a2ebfbb3148c8ef6d25323e4093a,2015-06-01,0.125388,0.102808,0.070948,40.565973,24.33957804,16.22638296
7363a2ebfbb3148c8ef6d25323e4093a,2015-07-01,0.125755,0.1040789999999999,0.073989,40.728885,24.43733004,16.29155496
7363a2ebfbb3148c8ef6d25323e4093a,2015-08-01,0.117594,0.09991,0.073935,40.728885,24.43733004,16.29155496
7363a2ebfbb3148c8ef6d25323e4093a,2015-09-01,0.117594,0.09991,0.073935,40.728885,24.43733004,16.29155496
7363a2ebfbb3148c8ef6d25323e4093a,2015-10-01,0.117594,0.09991,0.073935,40.728885,24.43733004,16.29155496
7363a2ebfbb3148c8ef6d25323e4093a,2015-11-01,0.117594,0.09991,0.073935,40.728885,24.43733004,16.29155496
7363a2ebfbb3148c8ef6d25323e4093a,2015-12-01,0.117594,0.09991,0.073935,40.728885,24.43733004,16.29155496
ef716222bbd97a8bdfcbb831e3575560,2015-01-01,0.151367,0.0,0.0,44.26693116,0.0,0.0
ef716222bbd97a8bdfcbb831e3575560,2015-02-01,0.151367,0.0,0.0,44.26693116,0.0,0.0
ef716222bbd97a8bdfcbb831e3575560,2015-03-01,0.151367,0.0,0.0,44.26693116,0.0,0.0
ef716222bbd97a8bdfcbb831e3575560,2015-04-01,0.146033,0.085483,0.0,44.26692996,0.0,0.0
ef716222bbd97a8bdfcbb831e3575560,2015-05-01,0.151367,0.0,0.0,44.26692996,0.0,0.0
ef716222bbd97a8bdfcbb831e3575560,2015-06-01,0.151367,0.0,0.0,44.26692996,0.0,0.0
ef716222bbd97a8bdfcbb831e3575560,2015-07-01,0.152062,0.0,0.0,44.44470996,0.0,0.0
ef716222bbd97a8bdfcbb831e3575560,2015-08-01,0.1476,0.0,0.0,44.44470996,0.0,0.0
ef716222bbd97a8bdfcbb831e3575560,2015-09-01,0.1476,0.0,0.0,44.44470996,0.0,0.0
ef716222bbd97a8bdfcbb831e3575560,2015-10-01,0.1476,0.0,0.0,44.44470996,0.0,0.0
ef716222bbd97a8bdfcbb831e3575560,2015-11-01,0.1476,0.0,0.0,44.44470996,0.0,0.0
ef716222bbd97a8bdfcbb831e3575560,2015-12-01,0.1476,0.0,0.0,44.44470996,0.0,0.0
92857f88c0e1c54124846d128eb73d36,2015-01-01,0.151367,0.0,0.0,44.26693116,0.0,0.0
92857f88c0e1c54124846d128eb73d36,2015-02-01,0.1507869999999999,0.0,0.0,44.26693116,0.0,0.0
92857f88c0e1c54124846d128eb73d36,2015-03-01,0.1507869999999999,0.0,0.0,44.26693116,0.0,0.0
92857f88c0e1c54124846d128eb73d36,2015-04-01,0.1507869999999999,0.0,0.0,44.26693116,0.0,0.0
92857f88c0e1c54124846d128eb73d36,2015-05-01,0.1507869999999999,0.0,0.0,44.26693116,0.0,0.0
92857f88c0e1c54124846d128eb73d36,2015-06-01,0.1507869999999999,0.0,0.0,44.26692996,0.0,0.0
92857f88c0e1c54124846d128eb73d36,2015-07-01,0.151482,0.0,0.0,44.44470996,0.0,0.0
92857f88c0e1c54124846d128eb73d36,2015-08-01,0.14702,0.0,0.0,44.44470996,0.0,0.0
92857f88c0e1c54124846d128eb73d36,2015-09-01,0.14702,0.0,0.0,44.44470996,0.0,0.0
92857f88c0e1c54124846d128eb73d36,2015-10-01,0.14702,0.0,0.0,44.44470996,0.0,0.0
92857f88c0e1c54124846d128eb73d36,2015-11-01,0.14702,0.0,0.0,44.44470996,0.0,0.0
92857f88c0e1c54124846d128eb73d36,2015-12-01,0.14702,0.0,0.0,44.44470996,0.0,0.0
1bbfa3a2744676a8aae9a9c3d0e7aeb1,2015-01-01,0.151367,0.0,0.0,44.26693116,0.0,0.0
1bbfa3a2744676a8aae9a9c3d0e7aeb1,2015-02-01,0.151367,0.0,0.0,44.26693116,0.0,0.0
1bbfa3a2744676a8aae9a9c3d0e7aeb1,2015-03-01,0.151367,0.0,0.0,44.26693116,0.0,0.0
1bbfa3a2744676a8aae9a9c3d0e7aeb1,2015-04-01,0.151367,0.0,0.0,44.26693116,0.0,0.0
1bbfa3a2744676a8aae9a9c3d0e7aeb1,2015-05-01,0.151367,0.0,0.0,44.26692996,0.0,0.0
1bbfa3a2744676a8aae9a9c3d0e7aeb1,2015-06-01,0.152062,0.0,0.0,44.44470996,0.0,0.0
1bbfa3a2744676a8aae9a9c3d0e7aeb1,2015-07-01,0.152062,0.0,0.0,44.44470996,0.0,0.0
1bbfa3a2744676a8aae9a9c3d0e7aeb1,2015-08-01,0.1476,0.0,0.0,44.44470996,0.0,0.0
1bbfa3a2744676a8aae9a9c3d0e7aeb1,2015-09-01,0.1476,0.0,0.0,44.44470996,0.0,0.0
1bbfa3a2744676a8aae9a9c3d0e7aeb1,2015-10-01,0.1476,0.0,0.0,44.44470996,0.0,0.0
1bbfa3a2744676a8aae9a9c3d0e7aeb1,2015-11-01,0.1476,0.0,0.0,44.44470996,0.0,0.0
1bbfa3a2744676a8aae9a9c3d0e7aeb1,2015-12-01,0.1476,0.0,0.0,44.44470996,0.0,0.0
c2ee885669b500427c11c75ca8de0db0,2015-01-01,0.153159,0.130578,0.09872,41.06396988,24.83758116,16.72438908
c2ee885669b500427c11c75ca8de0db0,2015-02-01,0.153159,0.130578,0.09872,41.06396988,24.83758116,16.72438908
c2ee885669b500427c11c75ca8de0db0,2015-03-01,0.153159,0.130578,0.09872,41.06396988,24.83758116,16.72438908
c2ee885669b500427c11c75ca8de0db0,2015-04-01,0.153159,0.130578,0.09872,41.06396988,24.83758116,16.72438908
c2ee885669b500427c11c75ca8de0db0,2015-05-01,0.155476,0.132895,0.101037,41.06396988,24.83758116,16.72438908
c2ee885669b500427c11c75ca8de0db0,2015-06-01,0.155476,0.132895,0.101037,41.0639694,24.83758644,16.72439136
c2ee885669b500427c11c75ca8de0db0,2015-07-01,0.1595599999999999,0.13104,0.091448,41.2288854,24.93733044,16.79155536
c2ee885669b500427c11c75ca8de0db0,2015-08-01,0.113827,0.097371,0.069794,40.728885,24.43733004,16.29155496
c2ee885669b500427c11c75ca8de0db0,2015-09-01,0.113827,0.097371,0.069794,40.728885,24.43733004,16.29155496
c2ee885669b500427c11c75ca8de0db0,2015-10-01,0.113827,0.097371,0.069794,40.728885,24.43733004,16.29155496
c2ee885669b500427c11c75ca8de0db0,2015-11-01,0.113827,0.097371,0.069794,40.728885,24.43733004,16.29155496
c2ee885669b500427c11c75ca8de0db0,2015-12-01,0.113827,0.097371,0.069794,40.728885,24.43733004,16.29155496
e21207445e6ff2d1111233c43b1a1fe3,2015-01-01,0.12482,0.102239,0.070381,40.56596939999999,24.33958068,16.22638872
e21207445e6ff2d1111233c43b1a1fe3,2015-02-01,0.12482,0.102239,0.070381,40.56596939999999,24.33958068,16.22638872
e21207445e6ff2d1111233c43b1a1fe3,2015-03-01,0.12482,0.102239,0.070381,40.56596939999999,24.33958068,16.22638872
e21207445e6ff2d1111233c43b1a1fe3,2015-04-01,0.12482,0.102239,0.070381,40.56596939999999,24.33958068,16.22638872
e21207445e6ff2d1111233c43b1a1fe3,2015-05-01,0.12482,0.102239,0.070381,40.56596939999999,24.33958068,16.22638872
e21207445e6ff2d1111233c43b1a1fe3,2015-06-01,0.1244789999999999,0.102802,0.072713,40.728885,24.43733004,16.29155496
e21207445e6ff2d1111233c43b1a1fe3,2015-07-01,0.1244789999999999,0.102802,0.072713,40.728885,24.43733004,16.29155496
e21207445e6ff2d1111233c43b1a1fe3,2015-08-01,0.116318,0.098633,0.072659,40.728885,24.43733004,16.29155496
e21207445e6ff2d1111233c43b1a1fe3,2015-09-01,0.116318,0.098633,0.072659,40.728885,24.43733004,16.29155496
e21207445e6ff2d1111233c43b1a1fe3,2015-10-01,0.116318,0.098633,0.072659,40.728885,24.43733004,16.29155496
e21207445e6ff2d1111233c43b1a1fe3,2015-11-01,0.116318,0.098633,0.072659,40.728885,24.43733004,16.29155496
e21207445e6ff2d1111233c43b1a1fe3,2015-12-01,0.116318,0.098633,0.072659,40.728885,24.43733004,16.29155496
c56ba2886b237e6af0f91389d6e14865,2015-01-01,0.1230859999999999,0.100505,0.068646,40.56596939999999,24.33958068,16.22638872
c56ba2886b237e6af0f91389d6e14865,2015-02-01,0.1230859999999999,0.100505,0.068646,40.56596939999999,24.33958068,16.22638872
c56ba2886b237e6af0f91389d6e14865,2015-03-01,0.1230859999999999,0.100505,0.068646,40.56596939999999,24.33958068,16.22638872
c56ba2886b237e6af0f91389d6e14865,2015-04-01,0.1230859999999999,0.100505,0.068646,40.56596939999999,24.33958068,16.22638872
c56ba2886b237e6af0f91389d6e14865,2015-05-01,0.1230859999999999,0.100505,0.068646,40.56596939999999,24.33958068,16.22638872
c56ba2886b237e6af0f91389d6e14865,2015-06-01,0.1212289999999999,0.0995539999999999,0.069463,40.728885,24.43733004,16.29155496
c56ba2886b237e6af0f91389d6e14865,2015-07-01,0.1212289999999999,0.0995539999999999,0.069463,40.728885,24.43733004,16.29155496
c56ba2886b237e6af0f91389d6e14865,2015-08-01,0.113068,0.095385,0.069409,40.728885,24.43733004,16.29155496
c56ba2886b237e6af0f91389d6e14865,2015-09-01,0.113068,0.095385,0.069409,40.728885,24.43733004,16.29155496
c56ba2886b237e6af0f91389d6e14865,2015-10-01,0.113068,0.095385,0.069409,40.728885,24.43733004,16.29155496
c56ba2886b237e6af0f91389d6e14865,2015-11-01,0.113068,0.095385,0.069409,40.728885,24.43733004,16.29155496
c56ba2886b237e6af0f91389d6e14865,2015-12-01,0.113068,0.095385,0.069409,40.728885,24.43733004,16.29155496
a63b235f48d0187cfe40b61d00226813,2015-01-01,0.12771,0.10513,0.07327,40.56596939999999,24.33958068,16.22638872
a63b235f48d0187cfe40b61d00226813,2015-02-01,0.12771,0.10513,0.07327,40.56596939999999,24.33958068,16.22638872
a63b235f48d0187cfe40b61d00226813,2015-03-01,0.12771,0.10513,0.07327,40.56596939999999,24.33958068,16.22638872
a63b235f48d0187cfe40b61d00226813,2015-04-01,0.12771,0.10513,0.07327,40.56596939999999,24.33958068,16.22638872
a63b235f48d0187cfe40b61d00226813,2015-05-01,0.12771,0.10513,0.07327,40.56596939999999,24.33958068,16.22638872
a63b235f48d0187cfe40b61d00226813,2015-06-01,0.12771,0.10513,0.07327,40.565973,24.33957804,16.22638296
a63b235f48d0187cfe40b61d00226813,2015-07-01,0.128077,0.106401,0.076311,40.728885,24.43733004,16.29155496
a63b235f48d0187cfe40b61d00226813,2015-08-01,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
a63b235f48d0187cfe40b61d00226813,2015-09-01,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
a63b235f48d0187cfe40b61d00226813,2015-10-01,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
a63b235f48d0187cfe40b61d00226813,2015-11-01,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
a63b235f48d0187cfe40b61d00226813,2015-12-01,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
d91f06c1290f68c585f6953aeaf1801c,2015-01-01,0.12771,0.10513,0.07327,40.56596939999999,24.33958068,16.22638872
d91f06c1290f68c585f6953aeaf1801c,2015-02-01,0.12771,0.10513,0.07327,40.56596939999999,24.33958068,16.22638872
d91f06c1290f68c585f6953aeaf1801c,2015-03-01,0.12771,0.10513,0.07327,40.56596939999999,24.33958068,16.22638872
d91f06c1290f68c585f6953aeaf1801c,2015-04-01,0.12771,0.10513,0.07327,40.56596939999999,24.33958068,16.22638872
d91f06c1290f68c585f6953aeaf1801c,2015-05-01,0.12713,0.10455,0.07269,40.56596939999999,24.33958068,16.22638872
d91f06c1290f68c585f6953aeaf1801c,2015-06-01,0.127497,0.105821,0.0757309999999999,40.728885,24.43733004,16.29155496
d91f06c1290f68c585f6953aeaf1801c,2015-07-01,0.127497,0.105821,0.0757309999999999,40.728885,24.43733004,16.29155496
d91f06c1290f68c585f6953aeaf1801c,2015-08-01,0.1193359999999999,0.1016519999999999,0.075677,40.728885,24.43733004,16.29155496
d91f06c1290f68c585f6953aeaf1801c,2015-09-01,0.1193359999999999,0.1016519999999999,0.075677,40.728885,24.43733004,16.29155496
d91f06c1290f68c585f6953aeaf1801c,2015-10-01,0.1193359999999999,0.1016519999999999,0.075677,40.728885,24.43733004,16.29155496
d91f06c1290f68c585f6953aeaf1801c,2015-11-01,0.1193359999999999,0.1016519999999999,0.075677,40.728885,24.43733004,16.29155496
d91f06c1290f68c585f6953aeaf1801c,2015-12-01,0.1193359999999999,0.1016519999999999,0.075677,40.728885,24.43733004,16.29155496
fce67239fbf61605fe06338dabfb7562,2015-01-01,0.127634,0.104963,0.072975,40.728885,24.43733004,16.29155496
fce67239fbf61605fe06338dabfb7562,2015-02-01,0.127634,0.104963,0.072975,40.728885,24.43733004,16.29155496
fce67239fbf61605fe06338dabfb7562,2015-03-01,0.127634,0.104963,0.072975,40.728885,24.43733004,16.29155496
fce67239fbf61605fe06338dabfb7562,2015-04-01,0.127634,0.104963,0.072975,40.728885,24.43733004,16.29155496
fce67239fbf61605fe06338dabfb7562,2015-05-01,0.127634,0.104963,0.072975,40.728885,24.43733004,16.29155496
fce67239fbf61605fe06338dabfb7562,2015-06-01,0.128214,0.105543,0.073555,40.728885,24.43733004,16.29155496
fce67239fbf61605fe06338dabfb7562,2015-07-01,0.128077,0.106401,0.076311,40.728885,24.43733004,16.29155496
fce67239fbf61605fe06338dabfb7562,2015-08-01,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
fce67239fbf61605fe06338dabfb7562,2015-09-01,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
fce67239fbf61605fe06338dabfb7562,2015-10-01,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
fce67239fbf61605fe06338dabfb7562,2015-11-01,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
fce67239fbf61605fe06338dabfb7562,2015-12-01,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
b3916b398e23aa54255564b7676865bc,2015-01-01,0.148825,0.0,0.0,44.26693116,0.0,0.0
b3916b398e23aa54255564b7676865bc,2015-02-01,0.148825,0.0,0.0,44.26693116,0.0,0.0
b3916b398e23aa54255564b7676865bc,2015-03-01,0.148825,0.0,0.0,44.26693116,0.0,0.0
b3916b398e23aa54255564b7676865bc,2015-04-01,0.148825,0.0,0.0,44.26693116,0.0,0.0
b3916b398e23aa54255564b7676865bc,2015-05-01,0.147664,0.0,0.0,44.26692996,0.0,0.0
b3916b398e23aa54255564b7676865bc,2015-06-01,0.147664,0.0,0.0,44.26692996,0.0,0.0
b3916b398e23aa54255564b7676865bc,2015-07-01,0.150901,0.0,0.0,44.44470996,0.0,0.0
b3916b398e23aa54255564b7676865bc,2015-08-01,0.146439,0.0,0.0,44.44470996,0.0,0.0
b3916b398e23aa54255564b7676865bc,2015-09-01,0.146439,0.0,0.0,44.44470996,0.0,0.0
b3916b398e23aa54255564b7676865bc,2015-10-01,0.146439,0.0,0.0,44.44470996,0.0,0.0
b3916b398e23aa54255564b7676865bc,2015-11-01,0.146439,0.0,0.0,44.44470996,0.0,0.0
b3916b398e23aa54255564b7676865bc,2015-12-01,0.146439,0.0,0.0,44.44470996,0.0,0.0
724535a881cb47ffb40c264738946a86,2015-01-01,0.165582,0.081612,0.0,44.26693116,0.0,0.0
724535a881cb47ffb40c264738946a86,2015-02-01,0.165582,0.081612,0.0,44.26693116,0.0,0.0
724535a881cb47ffb40c264738946a86,2015-03-01,0.165582,0.081612,0.0,44.26693116,0.0,0.0
724535a881cb47ffb40c264738946a86,2015-04-01,0.168363,0.0851,0.0,44.44470996,0.0,0.0
724535a881cb47ffb40c264738946a86,2015-05-01,0.168363,0.0851,0.0,44.44470996,0.0,0.0
724535a881cb47ffb40c264738946a86,2015-06-01,0.168363,0.0851,0.0,44.44470996,0.0,0.0
724535a881cb47ffb40c264738946a86,2015-07-01,0.168363,0.0851,0.0,44.44470996,0.0,0.0
724535a881cb47ffb40c264738946a86,2015-08-01,0.163735,0.084347,0.0,44.44470996,0.0,0.0
724535a881cb47ffb40c264738946a86,2015-09-01,0.163735,0.084347,0.0,44.44470996,0.0,0.0
724535a881cb47ffb40c264738946a86,2015-10-01,0.163735,0.084347,0.0,44.44470996,0.0,0.0
724535a881cb47ffb40c264738946a86,2015-11-01,0.163735,0.084347,0.0,44.44470996,0.0,0.0
724535a881cb47ffb40c264738946a86,2015-12-01,0.163735,0.084347,0.0,44.44470996,0.0,0.0
c65f855b4b10fb454f93e933b71d88a4,2015-01-01,0.145343,0.0,0.0,44.26693116,0.0,0.0
c65f855b4b10fb454f93e933b71d88a4,2015-02-01,0.145343,0.0,0.0,44.26693116,0.0,0.0
c65f855b4b10fb454f93e933b71d88a4,2015-03-01,0.145343,0.0,0.0,44.26693116,0.0,0.0
c65f855b4b10fb454f93e933b71d88a4,2015-04-01,0.145343,0.0,0.0,44.26693116,0.0,0.0
c65f855b4b10fb454f93e933b71d88a4,2015-05-01,0.145343,0.0,0.0,44.26693116,0.0,0.0
c65f855b4b10fb454f93e933b71d88a4,2015-06-01,0.145343,0.0,0.0,44.26692996,0.0,0.0
c65f855b4b10fb454f93e933b71d88a4,2015-07-01,0.146027,0.0,0.0,44.44470996,0.0,0.0
c65f855b4b10fb454f93e933b71d88a4,2015-08-01,0.141565,0.0,0.0,44.44470996,0.0,0.0
c65f855b4b10fb454f93e933b71d88a4,2015-09-01,0.141565,0.0,0.0,44.44470996,0.0,0.0
c65f855b4b10fb454f93e933b71d88a4,2015-10-01,0.141565,0.0,0.0,44.44470996,0.0,0.0
c65f855b4b10fb454f93e933b71d88a4,2015-11-01,0.141565,0.0,0.0,44.44470996,0.0,0.0
c65f855b4b10fb454f93e933b71d88a4,2015-12-01,0.145047,0.0,0.0,44.44470996,0.0,0.0
0f5231100b2febab862f8dd8eaab3f43,2015-01-01,0.145577,0.0,0.0,44.26693116,0.0,0.0
0f5231100b2febab862f8dd8eaab3f43,2015-02-01,0.145577,0.0,0.0,44.26693116,0.0,0.0
0f5231100b2febab862f8dd8eaab3f43,2015-03-01,0.145577,0.0,0.0,44.26693116,0.0,0.0
0f5231100b2febab862f8dd8eaab3f43,2015-04-01,0.145577,0.0,0.0,44.26693116,0.0,0.0
0f5231100b2febab862f8dd8eaab3f43,2015-05-01,0.145577,0.0,0.0,44.26693116,0.0,0.0
0f5231100b2febab862f8dd8eaab3f43,2015-06-01,0.146033,0.085483,0.0,44.26692996,0.0,0.0
0f5231100b2febab862f8dd8eaab3f43,2015-07-01,0.146259,0.0,0.0,44.44470996,0.0,0.0
0f5231100b2febab862f8dd8eaab3f43,2015-08-01,0.141797,0.0,0.0,44.44470996,0.0,0.0
0f5231100b2febab862f8dd8eaab3f43,2015-09-01,0.141797,0.0,0.0,44.44470996,0.0,0.0
0f5231100b2febab862f8dd8eaab3f43,2015-10-01,0.141797,0.0,0.0,44.44470996,0.0,0.0
0f5231100b2febab862f8dd8eaab3f43,2015-11-01,0.141797,0.0,0.0,44.44470996,0.0,0.0
0f5231100b2febab862f8dd8eaab3f43,2015-12-01,0.141797,0.0,0.0,44.44470996,0.0,0.0
987e2767a9812e900db0041930d126cb,2015-01-01,0.1502109999999999,0.0,0.0,44.26693116,0.0,0.0
987e2767a9812e900db0041930d126cb,2015-02-01,0.1502109999999999,0.0,0.0,44.26693116,0.0,0.0
987e2767a9812e900db0041930d126cb,2015-03-01,0.1502109999999999,0.0,0.0,44.26693116,0.0,0.0
987e2767a9812e900db0041930d126cb,2015-04-01,0.1502109999999999,0.0,0.0,44.26693116,0.0,0.0
987e2767a9812e900db0041930d126cb,2015-05-01,0.1502109999999999,0.0,0.0,44.26692996,0.0,0.0
